NOC,Team,Year,Sport,Golds,Silvers,Bronzes,None,Medals
ARM,Armenia,2012,Weightlifting,0,0,1,4,1
ARM,Armenia,2012,Wrestling,0,1,1,5,2
ARM,Armenia,2016,Athletics,0,1,0,3,1
ARM,Armenia,2016,Boxing,0,0,0,5,0
ARM,Armenia,2016,Gymnastics,0,0,0,6,0
ARM,Armenia,2016,Judo,0,0,0,1,0
ARM,Armenia,2016,Shooting,0,0,0,1,0
ARM,Armenia,2016,Swimming,0,0,0,1,0
ARM,Armenia,2016,Weightlifting,0,1,0,6,1
ARM,Armenia,2016,Wrestling,1,1,0,6,2
ARU,Aruba,1988,Athletics,0,0,0,3,0
ARU,Aruba,1988,Boxing,0,0,0,2,0
ARU,Aruba,1988,Fencing,0,0,0,2,0
ARU,Aruba,1988,Judo,0,0,0,1,0
ARU,Aruba,1988,Synchronized Swimming,0,0,0,2,0
ARU,Aruba,1992,Athletics,0,0,0,2,0
ARU,Aruba,1992,Cycling,0,0,0,1,0
ARU,Aruba,1992,Sailing,0,0,0,1,0
ARU,Aruba,1996,Athletics,0,0,0,1,0
ARU,Aruba,1996,Cycling,0,0,0,1,0
ARU,Aruba,1996,Weightlifting,0,0,0,1,0
ARU,Aruba,2000,Athletics,0,0,0,2,0
ARU,Aruba,2000,Judo,0,0,0,1,0
ARU,Aruba,2000,Swimming,0,0,0,2,0
ARU,Aruba,2004,Athletics,0,0,0,1,0
ARU,Aruba,2004,Swimming,0,0,0,2,0
ARU,Aruba,2004,Weightlifting,0,0,0,1,0
ARU,Aruba,2008,Judo,0,0,0,1,0
ARU,Aruba,2008,Swimming,0,0,0,1,0
ARU,Aruba,2012,Judo,0,0,0,1,0
ARU,Aruba,2012,Swimming,0,0,0,2,0
ARU,Aruba,2012,Weightlifting,0,0,0,1,0
ARU,Aruba,2016,Judo,0,0,0,1,0
ARU,Aruba,2016,Sailing,0,0,0,2,0
ARU,Aruba,2016,Swimming,0,0,0,2,0
ARU,Aruba,2016,Taekwondo,0,0,0,1,0
AUS,Australia,1976,Archery,0,0,0,2,0
AUS,Australia,1976,Athletics,0,0,0,23,0
AUS,Australia,1976,Basketball,0,0,0,1,0
AUS,Australia,1976,Boxing,0,0,0,4,0
AUS,Australia,1976,Canoeing,0,0,0,4,0
AUS,Australia,1976,Cycling,0,0,0,6,0
AUS,Australia,1976,Diving,0,0,0,4,0
AUS,Australia,1976,Equestrianism,0,0,1,3,1
AUS,Australia,1976,Fencing,0,0,0,3,0
AUS,Australia,1976,Gymnastics,0,0,0,12,0
AUS,Australia,1976,Hockey,0,0,0,1,0
AUS,Australia,1976,Judo,0,0,1,3,1
AUS,Australia,1976,Modern Pentathlon,0,0,0,1,0
AUS,Australia,1976,Rowing,0,0,0,3,0
AUS,Australia,1976,Sailing,0,0,2,4,2
AUS,Australia,1976,Shooting,0,0,0,5,0
AUS,Australia,1976,Swimming,0,0,0,26,0
AUS,Australia,1976,Water Polo,0,0,0,1,0
AUS,Australia,1976,Weightlifting,0,0,0,3,0
AUS,Australia,1976,Wrestling,0,0,0,3,0
AUS,Australia,1980,Archery,0,0,0,2,0
AUS,Australia,1980,Athletics,0,1,0,16,1
AUS,Australia,1980,Basketball,0,0,0,1,0
AUS,Australia,1980,Boxing,0,0,0,2,0
AUS,Australia,1980,Canoeing,0,1,0,3,1
AUS,Australia,1980,Cycling,0,0,0,6,0
AUS,Australia,1980,Diving,0,0,0,4,0
AUS,Australia,1980,Fencing,0,0,0,3,0
AUS,Australia,1980,Gymnastics,0,0,0,12,0
AUS,Australia,1980,Judo,0,0,0,3,0
AUS,Australia,1980,Modern Pentathlon,0,0,0,1,0
AUS,Australia,1980,Rowing,0,0,0,3,0
AUS,Australia,1980,Shooting,0,0,1,1,1
AUS,Australia,1980,Swimming,2,0,4,23,6
AUS,Australia,1980,Water Polo,0,0,0,1,0
AUS,Australia,1980,Weightlifting,0,0,0,5,0
AUS,Australia,1980,Wrestling,0,0,0,3,0
AUS,Australia,1984,Archery,0,0,0,2,0
AUS,Australia,1984,Athletics,2,1,1,20,4
AUS,Australia,1984,Basketball,1,0,0,1,1
AUS,Australia,1984,Boxing,0,0,0,5,0
AUS,Australia,1984,Canoeing,0,0,0,5,0
AUS,Australia,1984,Cycling,1,0,0,6,1
AUS,Australia,1984,Diving,0,0,0,4,0
AUS,Australia,1984,Equestrianism,0,0,0,5,0
AUS,Australia,1984,Fencing,0,0,0,2,0
AUS,Australia,1984,Gymnastics,0,0,0,12,0
AUS,Australia,1984,Hockey,0,0,0,2,0
AUS,Australia,1984,Judo,0,0,0,3,0
AUS,Australia,1984,Modern Pentathlon,0,0,0,2,0
AUS,Australia,1984,Rhythmic Gymnastics,0,0,0,1,0
AUS,Australia,1984,Rowing,0,1,1,4,2
AUS,Australia,1984,Sailing,0,0,2,6,2
AUS,Australia,1984,Shooting,0,0,1,8,1
AUS,Australia,1984,Swimming,1,5,6,25,12
AUS,Australia,1984,Synchronized Swimming,0,0,0,2,0
AUS,Australia,1984,Water Polo,0,0,0,1,0
AUS,Australia,1984,Weightlifting,1,0,0,3,1
AUS,Australia,1984,Wrestling,0,0,0,3,0
AUS,Australia,1988,Archery,0,0,0,2,0
AUS,Australia,1988,Athletics,1,1,0,23,2
AUS,Australia,1988,Basketball,0,0,0,2,0
AUS,Australia,1988,Boxing,0,1,0,3,1
AUS,Australia,1988,Canoeing,0,1,0,4,1
AUS,Australia,1988,Cycling,0,1,2,6,3
AUS,Australia,1988,Diving,0,0,0,4,0
AUS,Australia,1988,Equestrianism,0,0,0,5,0
AUS,Australia,1988,Fencing,0,0,0,3,0
AUS,Australia,1988,Football,0,0,0,1,0
AUS,Australia,1988,Gymnastics,0,0,0,12,0
AUS,Australia,1988,Hockey,1,0,0,1,1
AUS,Australia,1988,Judo,0,0,0,3,0
AUS,Australia,1988,Modern Pentathlon,0,0,0,1,0
AUS,Australia,1988,Rowing,0,0,0,4,0
AUS,Australia,1988,Sailing,0,0,0,7,0
AUS,Australia,1988,Shooting,0,0,0,12,0
AUS,Australia,1988,Swimming,1,1,1,29,3
AUS,Australia,1988,Synchronized Swimming,0,0,0,2,0
AUS,Australia,1988,Table Tennis,0,0,0,3,0
AUS,Australia,1988,Tennis,0,0,1,3,1
AUS,Australia,1988,Water Polo,0,0,0,1,0
AUS,Australia,1988,Weightlifting,0,0,0,3,0
AUS,Australia,1988,Wrestling,0,0,0,3,0
AUS,Australia,1992,Archery,0,0,0,2,0
AUS,Australia,1992,Athletics,0,0,2,26,2
AUS,Australia,1992,Badminton,0,1,0,1,1
AUS,Australia,1992,Basketball,0,0,0,1,0
AUS,Australia,1992,Boxing,0,0,0,6,0
AUS,Australia,1992,Canoeing,2,1,1,7,4
AUS,Australia,1992,Cycling,1,3,0,6,4
AUS,Australia,1992,Diving,0,0,0,4,0
AUS,Australia,1992,Equestrianism,2,1,0,1,3
AUS,Australia,1992,Fencing,0,0,0,1,0
AUS,Australia,1992,Football,0,0,0,1,0
AUS,Australia,1992,Gymnastics,0,0,0,13,0
AUS,Australia,1992,Hockey,0,0,0,2,0
AUS,Australia,1992,Judo,0,0,0,2,0
AUS,Australia,1992,Modern Pentathlon,0,0,0,2,0
AUS,Australia,1992,Rowing,2,0,0,6,2
AUS,Australia,1992,Sailing,0,0,2,6,2
AUS,Australia,1992,Shooting,0,0,0,7,0
AUS,Australia,1992,Swimming,0,2,5,31,7
AUS,Australia,1992,Synchronized Swimming,0,0,0,2,0
AUS,Australia,1992,Table Tennis,0,0,0,2,0
AUS,Australia,1992,Tennis,0,0,1,3,1
AUS,Australia,1992,Water Polo,0,0,0,1,0
AUS,Australia,1992,Weightlifting,0,0,0,3,0
AUS,Australia,1992,Wrestling,0,0,0,2,0
AUS,Australia,1996,Archery,0,0,0,3,0
AUS,Australia,1996,Athletics,0,2,0,36,2
AUS,Australia,1996,Badminton,0,0,0,5,0
AUS,Australia,1996,Baseball,0,0,1,0,1
AUS,Australia,1996,Basketball,0,0,1,1,1
AUS,Australia,1996,Beach Volleyball,0,0,2,1,2
AUS,Australia,1996,Boxing,0,0,0,8,0
AUS,Australia,1996,Canoeing,0,0,3,9,3
AUS,Australia,1996,Cycling,0,1,4,9,5
AUS,Australia,1996,Diving,0,0,0,4,0
AUS,Australia,1996,Equestrianism,1,0,0,4,1
AUS,Australia,1996,Fencing,0,0,0,1,0
AUS,Australia,1996,Football,0,0,0,1,0
AUS,Australia,1996,Gymnastics,0,0,0,13,0
AUS,Australia,1996,Hockey,1,0,0,1,1
AUS,Australia,1996,Judo,0,0,1,11,1
AUS,Australia,1996,Modern Pentathlon,0,0,0,1,0
AUS,Australia,1996,Rowing,2,1,3,7,6
AUS,Australia,1996,Sailing,0,1,1,8,2
AUS,Australia,1996,Shooting,2,0,1,11,3
AUS,Australia,1996,Softball,0,0,1,1,1
AUS,Australia,1996,Swimming,1,3,6,28,10
AUS,Australia,1996,Table Tennis,0,0,0,4,0
AUS,Australia,1996,Tennis,1,0,0,3,1
AUS,Australia,1996,Weightlifting,0,0,1,6,1
AUS,Australia,1996,Wrestling,0,0,0,9,0
AUS,Australia,2000,Archery,0,0,0,4,0
AUS,Australia,2000,Athletics,1,3,0,43,4
AUS,Australia,2000,Badminton,0,0,0,5,0
AUS,Australia,2000,Baseball,0,0,0,1,0
AUS,Australia,2000,Basketball,0,1,0,1,1
AUS,Australia,2000,Beach Volleyball,1,0,0,2,1
AUS,Australia,2000,Boxing,0,0,0,9,0
AUS,Australia,2000,Canoeing,0,1,1,10,2
AUS,Australia,2000,Cycling,1,2,2,15,5
AUS,Australia,2000,Diving,0,0,2,6,2
AUS,Australia,2000,Equestrianism,1,1,0,5,2
AUS,Australia,2000,Fencing,0,0,0,5,0
AUS,Australia,2000,Football,1,0,0,1,1
AUS,Australia,2000,Gymnastics,0,0,0,13,0
AUS,Australia,2000,Handball,0,0,0,2,0
AUS,Australia,2000,Hockey,1,0,0,1,1
AUS,Australia,2000,Judo,0,0,2,12,2
AUS,Australia,2000,Modern Pentathlon,0,1,0,1,1
AUS,Australia,2000,Rhythmic Gymnastics,0,0,0,1,0
AUS,Australia,2000,Rowing,0,2,2,8,4
AUS,Australia,2000,Sailing,2,1,1,7,4
AUS,Australia,2000,Shooting,2,2,1,16,5
AUS,Australia,2000,Softball,0,1,0,1,1
AUS,Australia,2000,Swimming,4,8,4,25,16
AUS,Australia,2000,Synchronized Swimming,0,1,0,1,1
AUS,Australia,2000,Table Tennis,0,0,0,4,0
AUS,Australia,2000,Taekwondo,1,1,0,6,2
AUS,Australia,2000,Tennis,0,0,0,4,0
AUS,Australia,2000,Trampolining,0,0,0,2,0
AUS,Australia,2000,Triathlon,0,1,0,2,1
AUS,Australia,2000,Volleyball,0,0,0,2,0
AUS,Australia,2000,Water Polo,1,0,0,1,1
AUS,Australia,2000,Weightlifting,0,0,0,9,0
AUS,Australia,2000,Wrestling,0,0,0,11,0
AUS,Australia,2004,Archery,0,0,0,4,0
AUS,Australia,2004,Athletics,0,1,2,26,3
AUS,Australia,2004,Badminton,0,0,0,5,0
AUS,Australia,2004,Baseball,0,1,0,0,1
AUS,Australia,2004,Basketball,0,1,0,1,1
AUS,Australia,2004,Beach Volleyball,0,0,0,2,0
AUS,Australia,2004,Boxing,0,0,0,9,0
AUS,Australia,2004,Canoeing,0,2,0,10,2
AUS,Australia,2004,Cycling,6,3,3,12,12
AUS,Australia,2004,Diving,1,0,4,4,5
AUS,Australia,2004,Equestrianism,0,0,0,4,0
AUS,Australia,2004,Fencing,0,0,0,3,0
AUS,Australia,2004,Football,0,0,0,2,0
AUS,Australia,2004,Gymnastics,0,0,0,10,0
AUS,Australia,2004,Hockey,0,0,0,2,0
AUS,Australia,2004,Judo,0,0,0,12,0
AUS,Australia,2004,Modern Pentathlon,0,0,0,2,0
AUS,Australia,2004,Rhythmic Gymnastics,0,0,0,1,0
AUS,Australia,2004,Rowing,1,1,1,9,3
AUS,Australia,2004,Sailing,0,0,0,11,0
AUS,Australia,2004,Shooting,2,0,1,16,3
AUS,Australia,2004,Softball,0,1,1,0,2
AUS,Australia,2004,Swimming,7,5,3,27,15
AUS,Australia,2004,Synchronized Swimming,0,0,0,1,0
AUS,Australia,2004,Table Tennis,0,0,0,4,0
AUS,Australia,2004,Taekwondo,0,0,0,4,0
AUS,Australia,2004,Tennis,0,0,1,4,1
AUS,Australia,2004,Trampolining,0,1,0,1,1
AUS,Australia,2004,Triathlon,0,1,0,2,1
AUS,Australia,2004,Volleyball,0,0,0,1,0
AUS,Australia,2004,Water Polo,0,0,0,2,0
AUS,Australia,2004,Weightlifting,1,0,0,2,1
AUS,Australia,2004,Wrestling,0,0,0,1,0
AUS,Australia,2008,Archery,0,1,0,2,1
AUS,Australia,2008,Athletics,1,2,1,24,4
AUS,Australia,2008,Badminton,0,0,0,4,0
AUS,Australia,2008,Basketball,0,1,0,1,1
AUS,Australia,2008,Beach Volleyball,1,0,0,1,1
AUS,Australia,2008,Boxing,0,0,0,9,0
AUS,Australia,2008,Canoeing,1,1,3,8,5
AUS,Australia,2008,Cycling,0,1,0,16,1
AUS,Australia,2008,Diving,0,1,0,7,1
AUS,Australia,2008,Equestrianism,0,1,0,4,1
AUS,Australia,2008,Fencing,0,0,0,2,0
AUS,Australia,2008,Football,0,0,0,1,0
AUS,Australia,2008,Gymnastics,0,0,0,11,0
AUS,Australia,2008,Hockey,0,1,0,1,1
AUS,Australia,2008,Judo,1,0,0,12,1
AUS,Australia,2008,Modern Pentathlon,0,0,0,1,0
AUS,Australia,2008,Rhythmic Gymnastics,0,1,0,0,1
AUS,Australia,2008,Rowing,2,1,0,11,3
AUS,Australia,2008,Sailing,2,1,0,7,3
AUS,Australia,2008,Shooting,0,0,2,15,2
AUS,Australia,2008,Softball,0,0,0,1,0
AUS,Australia,2008,Swimming,6,5,8,27,19
AUS,Australia,2008,Synchronized Swimming,0,0,1,1,1
AUS,Australia,2008,Table Tennis,0,0,0,4,0
AUS,Australia,2008,Taekwondo,0,0,0,4,0
AUS,Australia,2008,Tennis,0,0,0,4,0
AUS,Australia,2008,Trampolining,0,0,0,1,0
AUS,Australia,2008,Triathlon,1,0,1,2,2
AUS,Australia,2008,Water Polo,0,0,1,1,1
AUS,Australia,2008,Weightlifting,0,0,0,2,0
AUS,Australia,2008,Wrestling,0,0,0,4,0
AUS,Australia,2012,Archery,0,0,0,2,0
AUS,Australia,2012,Athletics,1,2,0,29,3
AUS,Australia,2012,Badminton,0,0,0,3,0
AUS,Australia,2012,Basketball,0,0,1,1,1
AUS,Australia,2012,Beach Volleyball,0,0,0,1,0
AUS,Australia,2012,Boxing,1,0,0,10,1
AUS,Australia,2012,Canoeing,1,1,0,14,2
AUS,Australia,2012,Cycling,1,1,3,13,5
AUS,Australia,2012,Diving,0,1,0,6,1
AUS,Australia,2012,Equestrianism,0,0,0,6,0
AUS,Australia,2012,Gymnastics,0,0,0,11,0
AUS,Australia,2012,Hockey,0,0,0,2,0
AUS,Australia,2012,Judo,0,1,0,5,1
AUS,Australia,2012,Modern Pentathlon,1,0,0,1,1
AUS,Australia,2012,Rhythmic Gymnastics,0,0,0,1,0
AUS,Australia,2012,Rowing,0,4,2,7,6
AUS,Australia,2012,Sailing,2,1,0,5,3
AUS,Australia,2012,Shooting,0,1,0,15,1
AUS,Australia,2012,Swimming,1,7,3,30,11
AUS,Australia,2012,Synchronized Swimming,0,0,0,2,0
AUS,Australia,2012,Table Tennis,0,0,0,4,0
AUS,Australia,2012,Taekwondo,0,0,0,2,0
AUS,Australia,2012,Tennis,0,0,1,4,1
AUS,Australia,2012,Trampolining,0,0,0,1,0
AUS,Australia,2012,Triathlon,0,0,1,2,1
AUS,Australia,2012,Volleyball,0,0,0,1,0
AUS,Australia,2012,Water Polo,0,0,1,1,1
AUS,Australia,2012,Weightlifting,0,0,0,2,0
AUS,Australia,2012,Wrestling,0,0,0,1,0
AUS,Australia,2016,Archery,0,0,1,2,1
AUS,Australia,2016,Athletics,0,1,1,33,2
AUS,Australia,2016,Badminton,0,0,0,3,0
AUS,Australia,2016,Basketball,0,0,1,1,1
AUS,Australia,2016,Beach Volleyball,0,0,0,1,0
AUS,Australia,2016,Boxing,0,0,0,3,0
AUS,Australia,2016,Canoeing,0,0,2,11,2
AUS,Australia,2016,Cycling,0,1,1,17,2
AUS,Australia,2016,Diving,0,0,1,4,1
AUS,Australia,2016,Equestrianism,0,0,1,5,1
AUS,Australia,2016,Football,0,0,0,1,0
AUS,Australia,2016,Golf,0,0,0,2,0
AUS,Australia,2016,Gymnastics,0,0,0,2,0
AUS,Australia,2016,Hockey,0,0,0,2,0
AUS,Australia,2016,Judo,1,0,0,6,1
AUS,Australia,2016,Modern Pentathlon,1,1,0,0,2
AUS,Australia,2016,Rhythmic Gymnastics,0,0,0,1,0
AUS,Australia,2016,Rowing,1,1,0,7,2
AUS,Australia,2016,Rugby Sevens,1,0,0,1,1
AUS,Australia,2016,Sailing,0,3,0,4,3
AUS,Australia,2016,Shooting,1,0,0,14,1
AUS,Australia,2016,Swimming,3,4,3,28,10
AUS,Australia,2016,Synchronized Swimming,0,0,0,2,0
AUS,Australia,2016,Table Tennis,0,0,0,4,0
AUS,Australia,2016,Taekwondo,0,0,0,4,0
AUS,Australia,2016,Tennis,0,0,0,5,0
AUS,Australia,2016,Trampolining,0,0,0,1,0
AUS,Australia,2016,Triathlon,0,0,0,2,0
AUS,Australia,2016,Water Polo,0,0,0,2,0
AUS,Australia,2016,Weightlifting,0,0,0,2,0
AUS,Australia,2016,Wrestling,0,0,0,3,0
AUT,Austria,1976,Archery,0,0,0,1,0
AUT,Austria,1976,Athletics,0,0,0,5,0
AUT,Austria,1976,Boxing,0,0,0,2,0
AUT,Austria,1976,Canoeing,0,0,0,2,0
AUT,Austria,1976,Cycling,0,0,0,2,0
AUT,Austria,1976,Diving,0,0,1,2,1
AUT,Austria,1976,Equestrianism,0,0,0,2,0
AUT,Austria,1976,Fencing,0,0,0,3,0
AUT,Austria,1976,Judo,0,0,0,5,0
AUT,Austria,1976,Rowing,0,0,0,2,0
AUT,Austria,1976,Sailing,0,0,0,4,0
AUT,Austria,1976,Shooting,0,0,0,6,0
AUT,Austria,1976,Swimming,0,0,0,2,0
AUT,Austria,1976,Weightlifting,0,0,0,4,0
AUT,Austria,1976,Wrestling,0,0,0,2,0
AUT,Austria,1980,Archery,0,0,0,1,0
AUT,Austria,1980,Athletics,0,0,0,8,0
AUT,Austria,1980,Boxing,0,0,0,1,0
AUT,Austria,1980,Canoeing,0,0,0,3,0
AUT,Austria,1980,Cycling,0,0,1,2,1
AUT,Austria,1980,Diving,0,0,0,2,0
AUT,Austria,1980,Equestrianism,0,0,0,1,0
AUT,Austria,1980,Hockey,0,0,0,1,0
AUT,Austria,1980,Judo,0,0,0,5,0
AUT,Austria,1980,Modern Pentathlon,0,0,0,1,0
AUT,Austria,1980,Rowing,0,0,0,3,0
AUT,Austria,1980,Sailing,0,2,0,1,2
AUT,Austria,1980,Shooting,0,0,0,5,0
AUT,Austria,1980,Swimming,0,0,0,7,0
AUT,Austria,1980,Weightlifting,0,0,0,3,0
AUT,Austria,1980,Wrestling,0,0,0,5,0
AUT,Austria,1984,Archery,0,0,0,1,0
AUT,Austria,1984,Athletics,0,0,0,6,0
AUT,Austria,1984,Boxing,0,0,0,2,0
AUT,Austria,1984,Canoeing,0,0,0,2,0
AUT,Austria,1984,Cycling,0,0,0,6,0
AUT,Austria,1984,Diving,0,0,0,2,0
AUT,Austria,1984,Equestrianism,0,0,0,3,0
AUT,Austria,1984,Fencing,0,0,0,4,0
AUT,Austria,1984,Handball,0,0,0,1,0
AUT,Austria,1984,Judo,1,0,1,2,2
AUT,Austria,1984,Modern Pentathlon,0,0,0,2,0
AUT,Austria,1984,Rowing,0,0,0,4,0
AUT,Austria,1984,Sailing,0,0,0,5,0
AUT,Austria,1984,Shooting,0,0,0,9,0
AUT,Austria,1984,Swimming,0,0,0,7,0
AUT,Austria,1984,Synchronized Swimming,0,0,0,2,0
AUT,Austria,1984,Weightlifting,0,0,0,5,0
AUT,Austria,1984,Wrestling,0,0,0,7,0
AUT,Austria,1988,Athletics,0,0,0,10,0
AUT,Austria,1988,Boxing,0,0,0,1,0
AUT,Austria,1988,Cycling,0,0,0,4,0
AUT,Austria,1988,Diving,0,0,0,1,0
AUT,Austria,1988,Equestrianism,0,0,0,1,0
AUT,Austria,1988,Fencing,0,0,0,2,0
AUT,Austria,1988,Judo,1,0,0,2,1
AUT,Austria,1988,Modern Pentathlon,0,0,0,1,0
AUT,Austria,1988,Rhythmic Gymnastics,0,0,0,1,0
AUT,Austria,1988,Rowing,0,0,0,3,0
AUT,Austria,1988,Sailing,0,0,0,5,0
AUT,Austria,1988,Shooting,0,0,0,11,0
AUT,Austria,1988,Swimming,0,0,0,8,0
AUT,Austria,1988,Table Tennis,0,0,0,2,0
AUT,Austria,1988,Tennis,0,0,0,3,0
AUT,Austria,1988,Weightlifting,0,0,0,1,0
AUT,Austria,1988,Wrestling,0,0,0,5,0
AUT,Austria,1992,Athletics,0,0,0,16,0
AUT,Austria,1992,Badminton,0,0,0,2,0
AUT,Austria,1992,Canoeing,0,0,0,2,0
AUT,Austria,1992,Cycling,0,1,0,2,1
AUT,Austria,1992,Diving,0,0,0,1,0
AUT,Austria,1992,Equestrianism,0,1,0,2,1
AUT,Austria,1992,Fencing,0,0,0,2,0
AUT,Austria,1992,Handball,0,0,0,1,0
AUT,Austria,1992,Judo,0,0,0,6,0
AUT,Austria,1992,Rowing,0,1,0,4,1
AUT,Austria,1992,Sailing,0,0,0,7,0
AUT,Austria,1992,Shooting,0,0,0,6,0
AUT,Austria,1992,Swimming,0,0,1,4,1
AUT,Austria,1992,Synchronized Swimming,0,0,0,2,0
AUT,Austria,1992,Table Tennis,0,0,0,2,0
AUT,Austria,1992,Tennis,0,0,0,3,0
AUT,Austria,1992,Wrestling,0,0,0,2,0
AUT,Austria,1996,Athletics,0,0,1,5,1
AUT,Austria,1996,Badminton,0,0,0,1,0
AUT,Austria,1996,Canoeing,0,0,0,2,0
AUT,Austria,1996,Cycling,0,0,0,7,0
AUT,Austria,1996,Diving,0,0,0,3,0
AUT,Austria,1996,Equestrianism,0,0,0,3,0
AUT,Austria,1996,Fencing,0,1,0,2,1
AUT,Austria,1996,Judo,0,0,1,5,1
AUT,Austria,1996,Rhythmic Gymnastics,0,0,0,1,0
AUT,Austria,1996,Rowing,0,0,0,6,0
AUT,Austria,1996,Sailing,0,0,0,4,0
AUT,Austria,1996,Shooting,0,0,1,3,1
AUT,Austria,1996,Swimming,0,0,0,7,0
AUT,Austria,1996,Table Tennis,0,0,0,2,0
AUT,Austria,1996,Tennis,0,0,0,1,0
AUT,Austria,2000,Athletics,0,1,0,13,1
AUT,Austria,2000,Beach Volleyball,0,0,0,1,0
AUT,Austria,2000,Canoeing,0,0,0,3,0
AUT,Austria,2000,Cycling,0,0,0,5,0
AUT,Austria,2000,Diving,0,0,0,3,0
AUT,Austria,2000,Equestrianism,0,0,0,2,0
AUT,Austria,2000,Fencing,0,0,0,4,0
AUT,Austria,2000,Handball,0,0,0,1,0
AUT,Austria,2000,Judo,0,0,0,3,0
AUT,Austria,2000,Rowing,0,0,0,2,0
AUT,Austria,2000,Sailing,1,0,0,3,1
AUT,Austria,2000,Shooting,0,0,0,4,0
AUT,Austria,2000,Swimming,0,0,0,14,0
AUT,Austria,2000,Table Tennis,0,0,0,4,0
AUT,Austria,2000,Taekwondo,0,0,0,1,0
AUT,Austria,2000,Tennis,0,0,0,2,0
AUT,Austria,2000,Triathlon,0,0,0,1,0
AUT,Austria,2004,Athletics,0,0,0,6,0
AUT,Austria,2004,Beach Volleyball,0,0,0,1,0
AUT,Austria,2004,Canoeing,0,0,0,2,0
AUT,Austria,2004,Cycling,1,0,0,5,1
AUT,Austria,2004,Diving,0,0,0,1,0
AUT,Austria,2004,Equestrianism,0,1,0,3,1
AUT,Austria,2004,Fencing,0,0,0,2,0
AUT,Austria,2004,Judo,0,1,0,1,1
AUT,Austria,2004,Rowing,0,0,0,2,0
AUT,Austria,2004,Sailing,1,1,0,2,2
AUT,Austria,2004,Shooting,0,0,1,4,1
AUT,Austria,2004,Swimming,0,1,0,9,1
AUT,Austria,2004,Table Tennis,0,0,0,3,0
AUT,Austria,2004,Taekwondo,0,0,0,2,0
AUT,Austria,2004,Tennis,0,0,0,1,0
AUT,Austria,2004,Triathlon,1,0,0,2,1
AUT,Austria,2004,Weightlifting,0,0,0,1,0
AUT,Austria,2004,Wrestling,0,0,0,3,0
AUT,Austria,2008,Athletics,0,0,0,3,0
AUT,Austria,2008,Beach Volleyball,0,0,0,2,0
AUT,Austria,2008,Canoeing,0,0,1,2,1
AUT,Austria,2008,Cycling,0,0,0,5,0
AUT,Austria,2008,Diving,0,0,0,3,0
AUT,Austria,2008,Equestrianism,0,0,0,2,0
AUT,Austria,2008,Fencing,0,0,0,1,0
AUT,Austria,2008,Judo,0,0,0,3,0
AUT,Austria,2008,Rhythmic Gymnastics,0,0,0,1,0
AUT,Austria,2008,Sailing,0,0,0,6,0
AUT,Austria,2008,Shooting,0,0,0,3,0
AUT,Austria,2008,Swimming,0,0,1,19,1
AUT,Austria,2008,Synchronized Swimming,0,0,0,1,0
AUT,Austria,2008,Table Tennis,0,0,0,4,0
AUT,Austria,2008,Tennis,0,0,0,3,0
AUT,Austria,2008,Triathlon,0,0,0,2,0
AUT,Austria,2012,Athletics,0,0,0,7,0
AUT,Austria,2012,Badminton,0,0,0,2,0
AUT,Austria,2012,Beach Volleyball,0,0,0,2,0
AUT,Austria,2012,Canoeing,0,0,0,3,0
AUT,Austria,2012,Cycling,0,0,0,3,0
AUT,Austria,2012,Equestrianism,0,0,0,2,0
AUT,Austria,2012,Fencing,0,0,0,1,0
AUT,Austria,2012,Gymnastics,0,0,0,10,0
AUT,Austria,2012,Judo,0,0,0,3,0
AUT,Austria,2012,Modern Pentathlon,0,0,0,1,0
AUT,Austria,2012,Rhythmic Gymnastics,0,0,0,1,0
AUT,Austria,2012,Sailing,0,0,0,5,0
AUT,Austria,2012,Shooting,0,0,0,6,0
AUT,Austria,2012,Swimming,0,0,0,12,0
AUT,Austria,2012,Synchronized Swimming,0,0,0,1,0
AUT,Austria,2012,Table Tennis,0,0,0,4,0
AUT,Austria,2012,Tennis,0,0,0,3,0
AUT,Austria,2012,Triathlon,0,0,0,2,0
AUT,Austria,2012,Wrestling,0,0,0,1,0
AUT,Austria,2016,Archery,0,0,0,1,0
AUT,Austria,2016,Athletics,0,0,0,6,0
AUT,Austria,2016,Badminton,0,0,0,2,0
AUT,Austria,2016,Beach Volleyball,0,0,0,1,0
AUT,Austria,2016,Canoeing,0,0,0,4,0
AUT,Austria,2016,Cycling,0,0,0,4,0
AUT,Austria,2016,Diving,0,0,0,1,0
AUT,Austria,2016,Equestrianism,0,0,1,0,1
AUT,Austria,2016,Fencing,0,0,0,1,0
AUT,Austria,2016,Golf,0,0,0,2,0
AUT,Austria,2016,Gymnastics,0,0,0,4,0
AUT,Austria,2016,Judo,0,0,0,5,0
AUT,Austria,2016,Rhythmic Gymnastics,0,0,0,1,0
AUT,Austria,2016,Rowing,0,0,0,2,0
AUT,Austria,2016,Sailing,0,0,1,3,1
AUT,Austria,2016,Shooting,0,0,0,6,0
AUT,Austria,2016,Swimming,0,0,0,6,0
AUT,Austria,2016,Synchronized Swimming,0,0,0,1,0
AUT,Austria,2016,Table Tennis,0,0,0,4,0
AUT,Austria,2016,Tennis,0,0,0,1,0
AUT,Austria,2016,Triathlon,0,0,0,2,0
AUT,Austria,2016,Weightlifting,0,0,0,1,0
AUT,Austria,2016,Wrestling,0,1,0,0,1
