,Year,Summer,Games,Host,NOC,Team,Names,Females,Sports,Events,Medals,Golds,Silvers,Bronzes,Athletes per Event
5070,2010,0,2010 Winter,1,CAN,Canada-2,12,4,3,6,1,0,1,0,2.0
5071,2010,0,2010 Winter,0,CAY,Cayman Islands,1,0,1,1,0,0,0,0,1.0
5072,2010,0,2010 Winter,0,CHI,Chile,3,1,1,8,0,0,0,0,0.375
5073,2010,0,2010 Winter,0,CHN,China,79,52,10,43,9,4,1,4,1.837
5074,2010,0,2010 Winter,0,CHN,China-1,2,1,1,1,1,1,0,0,2.0
5075,2010,0,2010 Winter,0,CHN,China-2,2,1,1,1,1,0,1,0,2.0
5076,2010,0,2010 Winter,0,CHN,China-3,2,1,1,1,0,0,0,0,2.0
5077,2010,0,2010 Winter,0,COL,Colombia,1,1,1,2,0,0,0,0,0.5
5078,2010,0,2010 Winter,0,CRO,Croatia,19,7,4,15,3,0,2,1,1.267
5079,2010,0,2010 Winter,0,CYP,Cyprus,2,1,1,4,0,0,0,0,0.5
5080,2010,0,2010 Winter,0,CZE,Czech Republic,84,22,13,58,6,2,0,4,1.448
5081,2010,0,2010 Winter,0,CZE,Czech Republic-1,4,0,1,1,0,0,0,0,4.0
5082,2010,0,2010 Winter,0,CZE,Czech Republic-2,4,0,1,1,0,0,0,0,4.0
5083,2010,0,2010 Winter,0,DEN,Denmark,17,8,7,16,0,0,0,0,1.062
5084,2010,0,2010 Winter,0,ESP,Spain,18,8,7,23,0,0,0,0,0.783
5085,2010,0,2010 Winter,0,EST,Estonia,30,12,4,26,1,0,1,0,1.154
5086,2010,0,2010 Winter,0,ETH,Ethiopia,1,0,1,1,0,0,0,0,1.0
5087,2010,0,2010 Winter,0,FIN,Finland,91,33,10,41,5,0,1,4,2.22
5088,2010,0,2010 Winter,0,FRA,France,100,35,13,62,11,2,3,6,1.613
5089,2010,0,2010 Winter,0,FRA,France-1,2,1,1,1,0,0,0,0,2.0
5090,2010,0,2010 Winter,0,FRA,France-2,2,1,1,1,0,0,0,0,2.0
5091,2010,0,2010 Winter,0,GBR,Great Britain,44,18,11,40,1,1,0,0,1.1
5092,2010,0,2010 Winter,0,GBR,Great Britain-1,6,3,2,3,0,0,0,0,2.0
5093,2010,0,2010 Winter,0,GBR,Great Britain-2,4,3,2,2,0,0,0,0,2.0
5094,2010,0,2010 Winter,0,GEO,Georgia,6,3,2,6,0,0,0,0,1.0
5095,2010,0,2010 Winter,0,GER,Germany,123,48,14,72,25,9,11,5,1.708
5096,2010,0,2010 Winter,0,GER,Germany-1,10,3,3,5,3,1,1,1,2.0
5097,2010,0,2010 Winter,0,GER,Germany-2,10,3,3,5,2,0,1,1,2.0
5098,2010,0,2010 Winter,0,GER,Germany-3,6,2,1,3,0,0,0,0,2.0
5099,2010,0,2010 Winter,0,GHA,Ghana,1,0,1,1,0,0,0,0,1.0
5100,2010,0,2010 Winter,0,GRE,Greece,7,3,3,10,0,0,0,0,0.7
5101,2010,0,2010 Winter,0,HKG,Hong Kong,1,1,1,3,0,0,0,0,0.333
5102,2010,0,2010 Winter,0,HUN,Hungary,15,9,5,20,0,0,0,0,0.75
5103,2010,0,2010 Winter,0,IND,India,3,0,3,3,0,0,0,0,1.0
5104,2010,0,2010 Winter,0,IRI,Iran,4,1,2,5,0,0,0,0,0.8
5105,2010,0,2010 Winter,0,IRL,Ireland,6,3,4,6,0,0,0,0,1.0
5106,2010,0,2010 Winter,0,ISL,Iceland,4,1,1,5,0,0,0,0,0.8
5107,2010,0,2010 Winter,0,ISR,Israel,3,1,2,3,0,0,0,0,1.0
5108,2010,0,2010 Winter,0,ITA,Italy,99,38,13,66,5,1,1,3,1.5
5109,2010,0,2010 Winter,0,ITA,Italy-1,6,1,3,3,0,0,0,0,2.0
5110,2010,0,2010 Winter,0,ITA,Italy-2,6,1,3,3,0,0,0,0,2.0
5111,2010,0,2010 Winter,0,JAM,Jamaica,1,0,1,1,0,0,0,0,1.0
5112,2010,0,2010 Winter,0,JPN,Japan,91,43,14,61,5,0,3,2,1.492
5113,2010,0,2010 Winter,0,KAZ,Kazakhstan,37,16,8,44,1,0,1,0,0.841
5114,2010,0,2010 Winter,0,KGZ,Kyrgyzstan,2,1,2,3,0,0,0,0,0.667
5115,2010,0,2010 Winter,0,KOR,South Korea,45,18,12,38,14,6,6,2,1.184
5116,2010,0,2010 Winter,0,LAT,Latvia,49,9,9,28,1,0,1,0,1.75
5117,2010,0,2010 Winter,0,LAT,Latvia-1,2,0,1,1,1,0,1,0,2.0
5118,2010,0,2010 Winter,0,LAT,Latvia-2,2,0,1,1,0,0,0,0,2.0
5119,2010,0,2010 Winter,0,LIB,Lebanon,3,2,1,5,0,0,0,0,0.6
5120,2010,0,2010 Winter,0,LIE,Liechtenstein,4,1,2,4,0,0,0,0,1.0
5121,2010,0,2010 Winter,0,LTU,Lithuania,6,2,3,10,0,0,0,0,0.6
5122,2010,0,2010 Winter,0,MAR,Morocco,1,0,1,2,0,0,0,0,0.5
5123,2010,0,2010 Winter,0,MDA,Moldova,7,2,4,10,0,0,0,0,0.7
5124,2010,0,2010 Winter,0,MEX,Mexico,1,0,1,2,0,0,0,0,0.5
5125,2010,0,2010 Winter,0,MGL,Mongolia,2,1,1,2,0,0,0,0,1.0
5126,2010,0,2010 Winter,0,MKD,Macedonia,3,1,2,4,0,0,0,0,0.75
5127,2010,0,2010 Winter,0,MNE,Montenegro,1,0,1,2,0,0,0,0,0.5
5128,2010,0,2010 Winter,0,MON,Monaco,3,1,2,5,0,0,0,0,0.6
5129,2010,0,2010 Winter,0,NED,Netherlands,32,17,4,22,8,4,1,3,1.455
5130,2010,0,2010 Winter,0,NEP,Nepal,1,0,1,1,0,0,0,0,1.0
5131,2010,0,2010 Winter,0,NOR,Norway,95,25,11,55,23,9,8,6,1.727
5132,2010,0,2010 Winter,0,NZL,New Zealand,16,7,8,17,0,0,0,0,0.941
5133,2010,0,2010 Winter,0,PAK,Pakistan,1,0,1,1,0,0,0,0,1.0
5134,2010,0,2010 Winter,0,PER,Peru,3,1,2,5,0,0,0,0,0.6
5135,2010,0,2010 Winter,0,POL,Poland,46,20,11,50,6,1,3,2,0.92
5136,2010,0,2010 Winter,0,POR,Portugal,1,0,1,1,0,0,0,0,1.0
5137,2010,0,2010 Winter,0,PRK,North Korea,2,1,2,3,0,0,0,0,0.667
5138,2010,0,2010 Winter,0,ROU,Romania,24,14,9,25,0,0,0,0,0.96
5139,2010,0,2010 Winter,0,ROU,Romania-1,2,0,1,1,0,0,0,0,2.0
5140,2010,0,2010 Winter,0,ROU,Romania-2,2,0,1,1,0,0,0,0,2.0
5141,2010,0,2010 Winter,0,RSA,South Africa,2,0,2,2,0,0,0,0,1.0
5142,2010,0,2010 Winter,0,RUS,Russia,142,71,14,71,13,3,5,5,2.0
5143,2010,0,2010 Winter,0,RUS,Russia-1,14,4,3,6,2,0,0,2,2.333
5144,2010,0,2010 Winter,0,RUS,Russia-2,14,4,3,6,0,0,0,0,2.333
5145,2010,0,2010 Winter,0,RUS,Russia-3,8,2,2,3,0,0,0,0,2.667
5146,2010,0,2010 Winter,0,SEN,Senegal,1,0,1,2,0,0,0,0,0.5
5147,2010,0,2010 Winter,0,SLO,Slovenia,47,17,10,41,3,0,2,1,1.146
5148,2010,0,2010 Winter,0,SMR,San Marino,1,0,1,1,0,0,0,0,1.0
5149,2010,0,2010 Winter,0,SRB,Serbia,10,4,4,8,0,0,0,0,1.25
5150,2010,0,2010 Winter,0,SUI,Switzerland,130,52,14,55,9,6,0,3,2.364
5151,2010,0,2010 Winter,0,SUI,Switzerland-1,2,2,1,1,0,0,0,0,2.0
5152,2010,0,2010 Winter,0,SUI,Switzerland-2,2,2,1,1,0,0,0,0,2.0
5153,2010,0,2010 Winter,0,SVK,Slovakia,68,30,8,34,3,1,1,1,2.0
5154,2010,0,2010 Winter,0,SWE,Sweden,101,44,9,44,11,5,2,4,2.295
5155,2010,0,2010 Winter,0,TJK,Tajikistan,1,0,1,4,0,0,0,0,0.25
5156,2010,0,2010 Winter,0,TPE,Chinese Taipei,1,0,1,1,0,0,0,0,1.0
5157,2010,0,2010 Winter,0,TUR,Turkey,5,3,3,9,0,0,0,0,0.556
5158,2010,0,2010 Winter,0,UKR,Ukraine,37,19,9,34,0,0,0,0,1.088
5159,2010,0,2010 Winter,0,UKR,Ukraine-1,4,1,2,2,0,0,0,0,2.0
5160,2010,0,2010 Winter,0,UKR,Ukraine-2,4,1,2,2,0,0,0,0,2.0
5161,2010,0,2010 Winter,0,USA,United States,180,81,14,78,34,8,14,12,2.308
5162,2010,0,2010 Winter,0,USA,United States-1,12,4,3,6,2,1,1,0,2.0
5163,2010,0,2010 Winter,0,USA,United States-2,12,4,3,6,1,0,0,1,2.0
5164,2010,0,2010 Winter,0,USA,United States-3,8,3,2,4,0,0,0,0,2.0
5165,2010,0,2010 Winter,0,UZB,Uzbekistan,3,2,2,5,0,0,0,0,0.6
5166,2012,1,2012 Summer,0,AFG,Afghanistan,6,1,4,6,1,0,0,1,1.0
5167,2012,1,2012 Summer,0,ALB,Albania,9,3,5,9,0,0,0,0,1.0
5168,2012,1,2012 Summer,0,ALG,Algeria,38,17,12,29,1,1,0,0,1.31
5169,2012,1,2012 Summer,0,AND,Andorra,6,2,4,6,0,0,0,0,1.0
5170,2012,1,2012 Summer,0,ANG,Angola,33,29,6,10,0,0,0,0,3.3
5171,2012,1,2012 Summer,0,ANT,Antigua and Barbuda,4,2,2,4,0,0,0,0,1.0
5172,2012,1,2012 Summer,0,ARG,Argentina,137,40,23,66,4,1,1,2,2.076
5173,2012,1,2012 Summer,0,ARM,Armenia,24,4,9,30,3,0,1,2,0.8
5174,2012,1,2012 Summer,0,ARU,Aruba,4,1,3,4,0,0,0,0,1.0
5175,2012,1,2012 Summer,0,ASA,American Samoa,4,1,3,4,0,0,0,0,1.0
5176,2012,1,2012 Summer,0,AUS,Australia,398,177,28,206,35,7,16,12,1.932
5177,2012,1,2012 Summer,0,AUS,Australia-1,4,4,2,2,0,0,0,0,2.0
5178,2012,1,2012 Summer,0,AUS,Australia-2,4,4,2,2,0,0,0,0,2.0
5179,2012,1,2012 Summer,0,AUT,Austria,70,31,19,69,0,0,0,0,1.014
5180,2012,1,2012 Summer,0,AZE,Azerbaijan,52,14,15,57,10,2,2,6,0.912
5181,2012,1,2012 Summer,0,BAH,Bahamas,21,9,2,16,1,1,0,0,1.312
5182,2012,1,2012 Summer,0,BAN,Bangladesh,5,1,5,7,0,0,0,0,0.714
5183,2012,1,2012 Summer,0,BAR,Barbados,6,0,3,6,0,0,0,0,1.0
5184,2012,1,2012 Summer,0,BDI,Burundi,6,4,3,6,0,0,0,0,1.0
5185,2012,1,2012 Summer,0,BEL,Belgium,111,42,16,71,3,0,1,2,1.563
5186,2012,1,2012 Summer,0,BEN,Benin,5,1,4,5,0,0,0,0,1.0
5187,2012,1,2012 Summer,0,BER,Bermuda,8,3,5,7,0,0,0,0,1.143
5188,2012,1,2012 Summer,0,BHU,Bhutan,2,2,2,2,0,0,0,0,1.0
5189,2012,1,2012 Summer,0,BIH,Bosnia and Herzegovina,6,2,4,8,0,0,0,0,0.75
5190,2012,1,2012 Summer,0,BIZ,Belize,3,1,2,3,0,0,0,0,1.0
5191,2012,1,2012 Summer,0,BLR,Belarus,160,71,23,110,12,2,5,5,1.455
5192,2012,1,2012 Summer,0,BOL,Bolivia,5,2,3,5,0,0,0,0,1.0
5193,2012,1,2012 Summer,0,BOT,Botswana,4,1,2,4,1,0,1,0,1.0
5194,2012,1,2012 Summer,0,BRA,Brazil,237,113,26,135,15,3,4,8,1.756
5195,2012,1,2012 Summer,0,BRA,Brazil-1,6,2,2,3,2,0,1,1,2.0
5196,2012,1,2012 Summer,0,BRA,Brazil-2,6,2,2,3,0,0,0,0,2.0
5197,2012,1,2012 Summer,0,BRN,Bahrain,12,8,3,11,1,0,0,1,1.091
5198,2012,1,2012 Summer,0,BRU,Brunei,3,1,2,3,0,0,0,0,1.0
5199,2012,1,2012 Summer,0,BUL,Bulgaria,63,26,17,56,2,0,1,1,1.125
5200,2012,1,2012 Summer,0,BUR,Burkina Faso,5,3,3,5,0,0,0,0,1.0
5201,2012,1,2012 Summer,0,CAF,Central African Republic,6,3,4,6,0,0,0,0,1.0
5202,2012,1,2012 Summer,0,CAM,Cambodia,6,3,4,6,0,0,0,0,1.0
5203,2012,1,2012 Summer,0,CAN,Canada,273,154,28,179,18,1,5,12,1.525
5204,2012,1,2012 Summer,0,CAY,Cayman Islands,4,0,2,5,0,0,0,0,0.8
5205,2012,1,2012 Summer,0,CGO,Congo (Brazzaville),7,3,3,6,0,0,0,0,1.167
5206,2012,1,2012 Summer,0,CHA,Chad,2,2,2,2,0,0,0,0,1.0
5207,2012,1,2012 Summer,0,CHI,Chile,35,14,17,36,0,0,0,0,0.972
5208,2012,1,2012 Summer,0,CHN,China,354,202,29,202,84,35,26,23,1.752
5209,2012,1,2012 Summer,0,CHN,China-1,7,4,2,4,3,3,0,0,1.75
5210,2012,1,2012 Summer,0,CHN,China-2,8,5,2,4,1,0,1,0,2.0
5211,2012,1,2012 Summer,0,CIV,Cote d'Ivoire,9,5,6,10,0,0,0,0,0.9
5212,2012,1,2012 Summer,0,CMR,Cameroon,32,22,9,16,0,0,0,0,2.0
5213,2012,1,2012 Summer,0,COD,Congo (Kinshasa),4,1,3,4,0,0,0,0,1.0
5214,2012,1,2012 Summer,0,COK,Cook Islands,8,5,5,9,0,0,0,0,0.889
5215,2012,1,2012 Summer,0,COL,Colombia,101,56,19,81,8,1,3,4,1.247
5216,2012,1,2012 Summer,0,COM,Comoros,3,2,2,3,0,0,0,0,1.0
5217,2012,1,2012 Summer,0,CPV,Cape Verde,3,2,2,3,0,0,0,0,1.0
5218,2012,1,2012 Summer,0,CRC,Costa Rica,11,3,6,11,0,0,0,0,1.0
5219,2012,1,2012 Summer,0,CRO,Croatia,107,43,17,53,6,3,1,2,2.019
5220,2012,1,2012 Summer,0,CUB,Cuba,109,44,14,86,14,5,3,6,1.267
5221,2012,1,2012 Summer,0,CYP,Cyprus,13,4,7,12,1,0,1,0,1.083
5222,2012,1,2012 Summer,0,CZE,Czech Republic,126,60,21,96,9,4,2,3,1.312
5223,2012,1,2012 Summer,0,CZE,Czech Republic-1,6,4,3,3,1,0,1,0,2.0
5224,2012,1,2012 Summer,0,CZE,Czech Republic-2,6,4,3,3,0,0,0,0,2.0
5225,2012,1,2012 Summer,0,DEN,Denmark,112,48,17,68,8,2,4,2,1.647
5226,2012,1,2012 Summer,0,DEN,Denmark-1,2,1,1,1,1,0,0,1,2.0
5227,2012,1,2012 Summer,0,DEN,Denmark-2,2,1,1,1,0,0,0,0,2.0
5228,2012,1,2012 Summer,0,DJI,Djibouti,4,2,3,4,0,0,0,0,1.0
5229,2012,1,2012 Summer,0,DMA,Dominica,2,1,1,2,0,0,0,0,1.0
5230,2012,1,2012 Summer,0,DOM,Dominican Republic,33,20,10,21,2,1,1,0,1.571
5231,2012,1,2012 Summer,0,ECU,Ecuador,36,13,11,34,0,0,0,0,1.059
5232,2012,1,2012 Summer,0,EGY,Egypt,109,34,21,87,2,0,2,0,1.253
5233,2012,1,2012 Summer,0,ERI,Eritrea,12,1,2,7,0,0,0,0,1.714
5234,2012,1,2012 Summer,0,ESA,El Salvador,10,5,7,11,0,0,0,0,0.909
5235,2012,1,2012 Summer,0,ESP,Spain,274,108,27,133,17,3,10,4,2.06
5236,2012,1,2012 Summer,0,ESP,Spain-1,4,2,1,2,0,0,0,0,2.0
5237,2012,1,2012 Summer,0,ESP,Spain-2,4,2,1,2,0,0,0,0,2.0
5238,2012,1,2012 Summer,0,EST,Estonia,32,9,11,30,2,0,1,1,1.067
5239,2012,1,2012 Summer,0,ETH,Ethiopia,33,15,2,14,7,3,1,3,2.357
5240,2012,1,2012 Summer,0,FIJ,Fiji,9,3,6,9,0,0,0,0,1.0
5241,2012,1,2012 Summer,0,FIN,Finland,56,27,14,61,3,0,1,2,0.918
5242,2012,1,2012 Summer,0,FRA,France,323,142,28,187,33,11,10,12,1.727
5243,2012,1,2012 Summer,0,FRA,France-1,2,0,1,1,1,0,1,0,2.0
5244,2012,1,2012 Summer,0,FRA,France-2,2,0,1,1,1,0,0,1,2.0
5245,2012,1,2012 Summer,0,FSM,Federated States of Micronesia,6,2,4,6,0,0,0,0,1.0
5246,2012,1,2012 Summer,0,GAB,Gabon,21,2,5,7,1,0,1,0,3.0
5247,2012,1,2012 Summer,0,GAM,Gambia,2,1,1,2,0,0,0,0,1.0
5248,2012,1,2012 Summer,1,GBR,Great Britain,525,257,32,246,63,28,16,19,2.134
5249,2012,1,2012 Summer,1,GBR,Great Britain-1,6,2,2,3,1,1,0,0,2.0
5250,2012,1,2012 Summer,1,GBR,Great Britain-2,6,2,2,3,1,0,1,0,2.0
5251,2012,1,2012 Summer,0,GBS,Guinea Bissau,4,2,2,4,0,0,0,0,1.0
5252,2012,1,2012 Summer,0,GEO,Georgia,34,6,10,35,7,1,3,3,0.971
5253,2012,1,2012 Summer,0,GEQ,Equatorial Guinea,2,1,1,2,0,0,0,0,1.0
5254,2012,1,2012 Summer,0,GER,Germany,374,166,26,209,43,10,19,14,1.789
5255,2012,1,2012 Summer,0,GER,Germany-1,8,5,2,4,1,1,0,0,2.0
5256,2012,1,2012 Summer,0,GER,Germany-2,7,4,2,4,0,0,0,0,1.75
5257,2012,1,2012 Summer,0,GHA,Ghana,7,2,4,7,0,0,0,0,1.0
5258,2012,1,2012 Summer,0,GRE,Greece,102,37,20,76,2,0,0,2,1.342
5259,2012,1,2012 Summer,0,GRN,Grenada,8,3,3,8,1,1,0,0,1.0
5260,2012,1,2012 Summer,0,GUA,Guatemala,19,7,11,21,1,0,1,0,0.905
5261,2012,1,2012 Summer,0,GUI,Guinea,4,2,3,4,0,0,0,0,1.0
5262,2012,1,2012 Summer,0,GUM,Guam,8,3,5,8,0,0,0,0,1.0
5263,2012,1,2012 Summer,0,GUY,Guyana,6,2,3,6,0,0,0,0,1.0
5264,2012,1,2012 Summer,0,HAI,Haiti,5,2,2,5,0,0,0,0,1.0
5265,2012,1,2012 Summer,0,HKG,Hong Kong,41,20,13,44,1,0,0,1,0.932
5266,2012,1,2012 Summer,0,HON,Honduras,25,3,8,10,0,0,0,0,2.5
5267,2012,1,2012 Summer,0,HUN,Hungary,151,59,21,111,18,8,4,6,1.36
5268,2012,1,2012 Summer,0,INA,Indonesia,22,9,8,16,2,0,1,1,1.375
5269,2012,1,2012 Summer,0,IND,India,79,23,13,54,6,0,2,4,1.463
5270,2012,1,2012 Summer,0,IND,India-1,2,0,1,1,0,0,0,0,2.0
5271,2012,1,2012 Summer,0,IND,India-2,2,0,1,1,0,0,0,0,2.0
5272,2012,1,2012 Summer,0,IOA,Individual Olympic Athletes,4,1,3,4,0,0,0,0,1.0
5273,2012,1,2012 Summer,0,IRI,Iran,52,8,13,51,12,4,5,3,1.02
5274,2012,1,2012 Summer,0,IRL,Ireland,64,28,14,54,5,1,1,3,1.185
5275,2012,1,2012 Summer,0,IRQ,Iraq,8,3,7,8,0,0,0,0,1.0
5276,2012,1,2012 Summer,0,ISL,Iceland,27,6,6,20,0,0,0,0,1.35
5277,2012,1,2012 Summer,0,ISR,Israel,37,18,10,41,0,0,0,0,0.902
5278,2012,1,2012 Summer,0,ISV,United States Virgin Islands,7,3,3,7,0,0,0,0,1.0
5279,2012,1,2012 Summer,0,ITA,Italy,281,123,28,167,28,8,9,11,1.683
5280,2012,1,2012 Summer,0,ITA,Italy-1,3,2,1,2,0,0,0,0,1.5
5281,2012,1,2012 Summer,0,ITA,Italy-2,4,3,1,2,0,0,0,0,2.0
5282,2012,1,2012 Summer,0,IVB,British Virgin Islands,2,1,1,2,0,0,0,0,1.0
5283,2012,1,2012 Summer,0,JAM,Jamaica,45,22,4,25,12,4,4,4,1.8
5284,2012,1,2012 Summer,0,JOR,Jordan,9,4,5,9,0,0,0,0,1.0
5285,2012,1,2012 Summer,0,JPN,Japan,287,151,29,177,37,7,13,17,1.621
5286,2012,1,2012 Summer,0,JPN,Japan-1,2,2,1,1,1,0,1,0,2.0
5287,2012,1,2012 Summer,0,JPN,Japan-2,2,2,1,1,0,0,0,0,2.0
5288,2012,1,2012 Summer,0,KAZ,Kazakhstan,113,40,19,106,13,7,1,5,1.066
5289,2012,1,2012 Summer,0,KEN,Kenya,47,20,4,23,11,2,4,5,2.043
5290,2012,1,2012 Summer,0,KGZ,Kyrgyzstan,14,3,8,15,0,0,0,0,0.933
5291,2012,1,2012 Summer,0,KIR,Kiribati,3,1,2,3,0,0,0,0,1.0
5292,2012,1,2012 Summer,0,KOR,South Korea,243,112,25,138,27,13,8,6,1.761
5293,2012,1,2012 Summer,0,KOR,South Korea-1,4,2,1,2,1,0,0,1,2.0
5294,2012,1,2012 Summer,0,KOR,South Korea-2,4,2,1,2,0,0,0,0,2.0
5295,2012,1,2012 Summer,0,KSA,Saudi Arabia,18,2,5,14,1,0,0,1,1.286
5296,2012,1,2012 Summer,0,KUW,Kuwait,10,2,4,11,1,0,0,1,0.909
5297,2012,1,2012 Summer,0,LAO,Laos,3,1,2,3,0,0,0,0,1.0
5298,2012,1,2012 Summer,0,LAT,Latvia,41,14,11,37,1,1,0,0,1.108
5299,2012,1,2012 Summer,0,LAT,Latvia-1,2,0,1,1,1,0,0,1,2.0
5300,2012,1,2012 Summer,0,LAT,Latvia-2,2,0,1,1,0,0,0,0,2.0
5301,2012,1,2012 Summer,0,LBA,Libya,4,1,3,4,0,0,0,0,1.0
5302,2012,1,2012 Summer,0,LBR,Liberia,3,2,1,3,0,0,0,0,1.0
5303,2012,1,2012 Summer,0,LCA,Saint Lucia,4,3,3,4,0,0,0,0,1.0
5304,2012,1,2012 Summer,0,LES,Lesotho,4,2,2,4,0,0,0,0,1.0
5305,2012,1,2012 Summer,0,LIB,Lebanon,10,7,7,10,0,0,0,0,1.0
5306,2012,1,2012 Summer,0,LIE,Liechtenstein,3,2,3,4,0,0,0,0,0.75
5307,2012,1,2012 Summer,0,LTU,Lithuania,62,23,14,54,5,2,1,2,1.148
5308,2012,1,2012 Summer,0,LUX,Luxembourg,9,4,7,11,0,0,0,0,0.818
5309,2012,1,2012 Summer,0,MAD,Madagascar,7,4,5,7,0,0,0,0,1.0
5310,2012,1,2012 Summer,0,MAR,Morocco,63,17,12,40,1,0,0,1,1.575
5311,2012,1,2012 Summer,0,MAS,Malaysia,29,13,9,25,2,0,1,1,1.16
5312,2012,1,2012 Summer,0,MAW,Malawi,3,2,2,3,0,0,0,0,1.0
5313,2012,1,2012 Summer,0,MDA,Moldova,20,8,9,19,2,0,0,2,1.053
5314,2012,1,2012 Summer,0,MDV,Maldives,5,2,3,5,0,0,0,0,1.0
5315,2012,1,2012 Summer,0,MEX,Mexico,99,37,23,75,7,1,3,3,1.32
5316,2012,1,2012 Summer,0,MGL,Mongolia,29,13,7,32,5,0,2,3,0.906
5317,2012,1,2012 Summer,0,MHL,Marshall Islands,4,2,2,4,0,0,0,0,1.0
5318,2012,1,2012 Summer,0,MKD,Macedonia,4,2,2,4,0,0,0,0,1.0
5319,2012,1,2012 Summer,0,MLI,Mali,6,2,4,6,0,0,0,0,1.0
5320,2012,1,2012 Summer,0,MLT,Malta,5,2,3,5,0,0,0,0,1.0
5321,2012,1,2012 Summer,0,MNE,Montenegro,33,15,7,9,1,0,1,0,3.667
5322,2012,1,2012 Summer,0,MON,Monaco,6,1,6,6,0,0,0,0,1.0
5323,2012,1,2012 Summer,0,MOZ,Mozambique,6,2,4,6,0,0,0,0,1.0
5324,2012,1,2012 Summer,0,MRI,Mauritius,11,7,7,10,0,0,0,0,1.1
5325,2012,1,2012 Summer,0,MTN,Mauritania,2,1,1,2,0,0,0,0,1.0
5326,2012,1,2012 Summer,0,MYA,Myanmar,6,3,5,6,0,0,0,0,1.0
5327,2012,1,2012 Summer,0,NAM,Namibia,9,4,5,8,0,0,0,0,1.125
5328,2012,1,2012 Summer,0,NCA,Nicaragua,6,3,4,6,0,0,0,0,1.0
5329,2012,1,2012 Summer,0,NED,Netherlands,169,75,19,94,20,6,6,8,1.798
5330,2012,1,2012 Summer,0,NED,Netherlands-1,2,2,1,1,0,0,0,0,2.0
5331,2012,1,2012 Summer,0,NED,Netherlands-2,2,2,1,1,0,0,0,0,2.0
5332,2012,1,2012 Summer,0,NEP,Nepal,5,3,3,5,0,0,0,0,1.0
5333,2012,1,2012 Summer,0,NGR,Nigeria,49,19,8,31,0,0,0,0,1.581
5334,2012,1,2012 Summer,0,NIG,Niger,6,2,5,6,0,0,0,0,1.0
5335,2012,1,2012 Summer,0,NOR,Norway,61,28,15,46,4,2,1,1,1.326
5336,2012,1,2012 Summer,0,NRU,Nauru,2,0,2,2,0,0,0,0,1.0
5337,2012,1,2012 Summer,0,NZL,New Zealand,178,82,16,87,13,6,2,5,2.046
5338,2012,1,2012 Summer,0,OMA,Oman,3,1,2,3,0,0,0,0,1.0
5339,2012,1,2012 Summer,0,PAK,Pakistan,20,2,4,6,0,0,0,0,3.333
5340,2012,1,2012 Summer,0,PAN,Panama,8,2,5,8,0,0,0,0,1.0
5341,2012,1,2012 Summer,0,PAR,Paraguay,8,4,6,10,0,0,0,0,0.8
5342,2012,1,2012 Summer,0,PER,Peru,16,7,9,14,0,0,0,0,1.143
5343,2012,1,2012 Summer,0,PHI,Philippines,11,4,8,11,0,0,0,0,1.0
5344,2012,1,2012 Summer,0,PLE,Palestine,5,2,3,5,0,0,0,0,1.0
5345,2012,1,2012 Summer,0,PLW,Palau,5,3,4,5,0,0,0,0,1.0
5346,2012,1,2012 Summer,0,PNG,Papua New Guinea,8,4,5,8,0,0,0,0,1.0
5347,2012,1,2012 Summer,0,POL,Poland,208,84,24,147,10,2,2,6,1.415
5348,2012,1,2012 Summer,0,POL,Poland-1,2,2,1,1,0,0,0,0,2.0
5349,2012,1,2012 Summer,0,POL,Poland-2,2,2,1,1,0,0,0,0,2.0
5350,2012,1,2012 Summer,0,POR,Portugal,76,32,14,75,1,0,1,0,1.013
5351,2012,1,2012 Summer,0,PRK,North Korea,51,36,11,27,6,4,0,2,1.889
5352,2012,1,2012 Summer,0,PUR,Puerto Rico,25,6,8,25,2,0,1,1,1.0
5353,2012,1,2012 Summer,0,QAT,Qatar,12,4,4,13,2,0,0,2,0.923
5354,2012,1,2012 Summer,0,ROU,Romania,105,50,15,75,9,2,5,2,1.4
5355,2012,1,2012 Summer,0,RSA,South Africa,124,56,17,65,6,3,2,1,1.908
5356,2012,1,2012 Summer,0,RUS,Russia,424,221,30,236,81,24,26,31,1.797
5357,2012,1,2012 Summer,0,RUS,Russia-1,4,4,2,2,1,0,0,1,2.0
5358,2012,1,2012 Summer,0,RUS,Russia-2,4,4,2,2,0,0,0,0,2.0
5359,2012,1,2012 Summer,0,RWA,Rwanda,7,2,4,7,0,0,0,0,1.0
5360,2012,1,2012 Summer,0,SAM,Samoa,8,3,6,9,0,0,0,0,0.889
5361,2012,1,2012 Summer,0,SEN,Senegal,31,7,8,16,0,0,0,0,1.938
5362,2012,1,2012 Summer,0,SEY,Seychelles,6,2,4,6,0,0,0,0,1.0
5363,2012,1,2012 Summer,0,SGP,Singapore,23,15,9,29,2,0,0,2,0.793
5364,2012,1,2012 Summer,0,SKN,Saint Kitts and Nevis,4,0,1,3,0,0,0,0,1.333
5365,2012,1,2012 Summer,0,SLE,Sierra Leone,2,1,1,2,0,0,0,0,1.0
5366,2012,1,2012 Summer,0,SLO,Slovenia,65,37,15,68,4,1,1,2,0.956
5367,2012,1,2012 Summer,0,SMR,San Marino,4,3,4,4,0,0,0,0,1.0
